21_11_2019/Bat02_ch_1_rec_03_seq_01,21_11_2019/Bat04_ch_2_rec_01_seq_01,21_11_2019/Bat04_ch_2_rec_02_seq_01,21_11_2019/Bat04_ch_2_rec_03_seq_01,21_11_2019/Bat04_ch_3_rec_06_seq_01,04_12_2019/Bat01_ch_1_rec_02_seq_01,04_12_2019/Bat01_ch_1_rec_03_seq_01,05_12_2019/Bat01_ch_1_rec_01_seq_02,05_12_2019/Bat01_ch_1_rec_02_seq_01,05_12_2019/Bat02_ch_1_rec_02_seq_01,05_12_2019/Bat03_ch_2_rec_01_seq_01,05_12_2019/Bat04_ch_2_rec_01_seq_02,05_12_2019/Bat05_ch_1_rec_01_seq_02,05_12_2019/Bat06_ch_1_rec_02_seq_01,06_12_2019/Bat02_ch_2_rec_01_seq_01,06_12_2019/Bat02_ch_1_rec_03_seq_02,06_12_2019/Bat03_ch_1_rec_02_seq_02,06_12_2019/Bat04_ch_2_rec_01_seq_01,06_12_2019/Bat04_ch_1_rec_06_seq_01,06_12_2019/Bat04_ch_1_rec_07_seq_01,06_12_2019/Bat05_ch_3_rec_01_seq_01,06_12_2019/Bat05_ch_2_rec_02_seq_01,06_12_2019/Bat05_ch_2_rec_03_seq_01,06_12_2019/Bat05_ch_2_rec_05_seq_01,07_12_2019/Bat01_ch_1_rec_02_seq_03,07_12_2019/Bat02_ch_1_rec_04_seq_02,07_12_2019/Bat02_ch_2_rec_05_seq_01,07_12_2019/Bat04_ch_3_rec_01_seq_02,07_12_2019/Bat05_ch_1_rec_01_seq_02,07_12_2019/Bat05_ch_1_rec_02_seq_01
4.98935666666667,1.21838166666667,2.19213166666667,0.715106666666667,2.49245666666667,0.842206666666667,,1.62223166666667,2.629806666666666,4.945281666666666,1.402574538667949,3.215081666666667,2.468881666666667,1.8426066666666667,0.8452816666666667,3.1628066666666665,2.3776566666666668,1.1978816666666667,2.141906666666667,2.044531666666667,,0.8719316666666667,2.5406316666666666,3.2017566666666664,3.7409066666666666,,,,3.0388261183025653,1.6324816666666666
5.01088166666667,1.23990666666667,2.22031916666667,0.734069166666667,2.51090666666667,0.865781666666667,,1.65708166666667,2.6431316666666667,4.969881666666667,1.4307925480432442,3.2376316666666667,2.4822066666666665,1.8733566666666663,0.8637316666666667,3.1887616890406854,2.3930316666666664,1.2142816666666667,2.1613816666666668,2.0619566666666667,,0.8893566666666667,2.6021316666666667,3.2145691666666667,3.7603816666666665,,,,3.0567877865480138,1.6519566666666667
5.03240666666667,1.26963166666667,2.25773166666667,0.754056666666667,2.52833166666667,0.891406666666667,,1.67655666666667,2.6564566666666667,4.991406666666666,1.4558160657911476,3.2683816666666665,2.4955316666666665,1.9041247826303405,0.8832066666666667,3.2083734458962025,2.4073816666666668,1.2368316666666668,2.179831666666667,2.078356666666666,,0.9078066666666668,2.6359566666666665,3.2263566666666668,3.779856666666667,,,,3.0674816666666667,1.6714316666666666
5.04983166666667,1.29525666666667,2.28643166666667,0.771481666666667,2.54678166666667,0.921131666666667,,1.69500666666667,2.6708066666666666,5.0119066666666665,1.507460347100651,3.2940066666666667,2.5129566666666667,1.9328623932524864,0.9047316666666668,3.2294316666666667,2.4217316666666666,1.2522066666666667,2.204431666666667,2.090656666666667,,0.9262566666666666,2.667143539022557,3.2427566666666667,3.7993316666666654,,,,3.0818316666666665,1.6939816666666667
5.06725666666667,1.32395666666667,2.31103166666667,0.787881666666667,2.56625666666667,,,1.71243166666667,2.6841316666666666,5.030356666666667,1.5819984850731292,3.315749015870737,2.5549816666666665,1.954968247577214,0.9276741067031544,3.2591566666666667,2.434031666666667,1.2675816666666666,2.2218566666666666,2.1059762000322606,,0.9426566666666668,2.6931079528987723,3.2540316666666667,3.8218816666666666,,,,3.0970352283572598,1.7185816666666667
5.08570666666667,1.34855666666667,2.34280666666667,0.805306666666667,2.58675666666667,,,1.72883166666667,2.6995066666666667,5.049831666666667,1.6586662841305355,3.3372980437162374,2.5683066666666665,1.97762674826006,0.9518816666666666,3.277440937430851,2.447356666666667,1.2870566666666667,2.2433816666666666,2.1234680565895845,,0.9611066666666668,2.7137267521534136,3.27284058266136,3.8372566666666654,,,,3.109506666666667,1.7411316666666667
5.1059,1.37213166666667,2.37048166666667,0.822731666666667,2.60418166666667,,,1.75035666666667,2.714881666666667,5.068281666666667,1.6884815393195272,,2.5836816666666667,2.003601127091615,0.9785316666666668,3.295347324125019,2.4586316666666668,1.3065316666666666,2.264906666666666,2.1429316666666667,,0.9795566666666666,2.755346180278522,3.286831666666667,3.8495566666666665,,,,3.1228316666666665,1.7565066666666667
,1.39570666666667,2.39303166666667,0.841181666666667,2.61955666666667,,,1.76368166666667,2.7374316666666667,5.084128270981968,1.7151023028811263,,2.6031566666666666,2.0257069814163424,1.0113316666666667,3.3128273682788496,2.4699066666666667,1.3352316666666666,2.2884816666666667,2.168872450206467,,0.9980066666666668,2.8009816666666665,3.2986191666666667,3.864931666666666,,,,3.142604645942934,1.7718816666666666
,1.41723166666667,2.41558166666667,0.856556666666667,2.63493166666667,,,1.77598166666667,2.7548566666666665,5.1013280218228525,1.748306666666667,,2.6226316666666665,2.0566551774709616,1.030257251474005,3.331160097513356,2.4811816666666666,1.3516316666666666,2.3048816666666667,2.1897138112109378,,1.0164566666666666,2.8214816666666667,3.3119441666666667,3.8900441666666654,,,,3.1566566666666667,1.7872566666666667
,1.43875666666667,2.44018166666667,0.873981666666667,2.65030666666667,,,1.79033166666667,2.7753566666666667,5.116757210077175,1.7708566666666667,,2.6477441666666666,2.0798663245119253,1.0590727415781764,3.346508428965499,2.494506666666666,1.3690566666666666,2.3182066666666667,2.2116066666666665,,1.0410566666666667,2.841981666666667,3.3247566666666666,3.910031666666667,,,,3.173056666666666,1.8057066666666666
,1.46540666666667,2.46683166666667,0.891406666666667,2.66670666666667,,,1.80468166666667,2.795856666666667,5.130921710769668,1.806069254937335,,2.663631666666667,2.107498642417835,1.0964066666666668,3.3575566666666665,2.506806666666667,1.3854566666666666,2.333581666666667,2.232885201863056,,1.0636066666666666,2.8594066666666667,3.3380816666666666,3.9274566666666666,,,,3.1894566666666666,1.8262066666666668
,1.49000666666667,2.49040666666667,0.910881666666667,2.68408200133395,,,1.83953166666667,2.8358316666666665,5.143062711363234,1.833381666666667,,2.681056666666666,2.1345783139656263,1.1220316666666668,3.371906666666667,2.5191066666666666,1.4028816666666666,2.3479316666666668,2.2734514223896145,,1.0851316666666666,2.8778566666666667,3.3544816666666666,3.945906666666666,,,,3.2038066666666665,1.8446566666666666
,1.51870666666667,2.51910666666667,0.928306666666667,2.70053166666667,,,1.85695666666667,2.8573566666666665,,1.8518316666666668,,2.7005316666666666,2.186369172669274,1.1527816666666666,3.385231666666667,2.531406666666667,1.4203066666666666,2.363306666666667,2.293920616233291,,1.1066566666666666,2.896306666666667,3.3729316666666667,3.967431666666666,,,,3.220206666666667,1.8661816666666666
,1.54228166666667,2.54678166666667,0.946756666666667,2.71898166666667,,,1.88521945464308,2.8819566666666665,,1.8764316666666667,,2.714881666666667,2.2305808813187293,1.1783688706094464,3.3954816666666665,2.5426816666666667,1.4346566666666667,2.3786816666666666,2.3169949802025265,,1.133306666666667,2.9157816666666667,3.388306666666667,3.991006666666667,,,,3.2355816666666666,1.8887316666666667
,1.56893166666667,2.56933166666667,0.963156666666667,2.73743166666667,,,1.91743166666667,2.905531666666666,,1.9056441666666668,,2.731281666666667,2.286950809846785,1.2183816666666667,3.4088066666666665,2.5549816666666665,1.4510566666666669,2.3920066666666666,,,1.1538066666666666,2.935256666666666,3.410856666666666,4.015606666666667,,,,3.2550566666666665,1.9246066666666666
,1.59455666666667,2.59803166666667,0.981606666666667,2.75588166666667,,,1.93895666666667,2.9414066666666665,,1.930756666666667,,2.747681666666667,2.3272939939894126,1.2557941666666663,3.426231666666667,2.569331666666667,1.4664316666666666,2.4032816666666665,,,1.1743066666666666,2.9547316666666665,3.4334066666666665,4.038156666666667,,,,3.2724816666666667,1.9399816666666667
,1.62428166666667,2.62570666666667,0.996981666666667,2.77638166666667,,,1.96048166666667,2.969081666666667,,1.9553566666666664,,2.7630566666666665,2.369769377998432,1.2884440428073816,3.436481666666667,2.582656666666667,1.4828316666666668,2.4145566666666665,,,1.1989066666666666,2.974206666666667,3.455956666666667,4.058656666666667,,,,3.2888816666666667,1.9563816666666667
,1.64990666666667,2.65440666666667,1.01748166666667,2.79688166666667,,,1.9806956458763,2.9998316666666667,,1.9830316666666667,,2.777406666666667,2.3920066666666666,1.3235989407344708,3.447756666666667,2.5949566666666666,1.5012816666666666,2.4278816666666665,,,1.2245316666666666,2.990606666666667,3.4805566666666667,4.082231666666667,,,,3.3063066666666665,1.9727816666666667
,1.67245666666667,2.69028166666667,1.03490666666667,2.81430666666667,,,2.0061199007656,3.0336566666666664,,2.010706666666666,,2.7938066666666668,2.417631666666667,1.3604827680678102,3.461081666666667,2.6062316666666665,1.5217816666666666,2.442231666666667,,,1.2450316666666668,3.0090566666666665,3.5015691666666666,4.104781666666667,,,,3.320656666666667,2.0127566666666667
,1.69500666666667,2.72513166666667,1.05335666666667,2.83173166666667,,,2.03208509724828,3.0602235302381064,,2.040431666666666,,2.8091816666666665,2.444455021910469,1.4095441666666666,3.4733816666666666,2.6185316666666667,1.5433066666666666,2.455556666666667,,,1.264506666666667,3.0254566666666665,3.5282191666666667,4.129381666666666,,,,3.3380816666666666,2.031206666666667
,1.71960666666667,2.75383166666667,1.07180666666667,2.84915666666667,,,,3.0831641649265187,,2.067594166666667,,2.8409566666666666,2.472981666666666,1.4377316666666666,3.4897816666666666,2.6318566666666667,1.5586816666666667,2.4699066666666667,,,1.2870566666666667,3.0439066666666665,3.5625566666666666,4.152956666666666,,,,3.355506666666667,2.0517066666666666
,1.74318166666667,2.77228166666667,1.09333166666667,2.86453166666667,,,,,,2.1019316666666668,,2.8563316666666667,2.4975816666666666,1.4715566666666666,3.5061816666666665,2.6451816666666668,1.5771316666666666,2.485281666666667,,,1.3188316666666666,3.0674816666666667,3.5861316666666667,4.1765316666666665,,,,3.371906666666667,2.074256666666667
,1.76983166666667,2.79175666666667,1.11383166666667,2.88195666666667,,,,,,2.144981666666667,,2.8727316666666667,2.5221816666666665,1.4987971205678334,3.5277066666666665,2.6574816666666665,1.595581666666667,2.5006566666666665,,,1.3393316666666666,3.0890066666666667,3.610731666666666,4.199081666666666,,,,3.3862566666666667,2.0978316666666665
,1.79648166666667,2.81225666666667,1.14560666666667,2.90553166666667,,,,,,2.182394166666666,,2.896306666666667,2.5488316666666666,1.5299816666666666,3.5533316666666668,2.6697816666666667,1.6160816666666666,2.5180816666666668,,,1.3618816666666669,3.1084816666666666,3.636466175305195,4.221631666666666,,,,3.4026566666666667,2.1183316666666667
,1.82518166666667,2.83480666666667,1.16098166666667,2.92671127089966,,,,,,2.216731666666667,,2.931156666666667,2.5734316666666666,1.5525316666666666,3.5789566666666666,2.6831066666666668,1.6314566666666668,2.5375566666666667,,,1.3885316666666667,3.1279566666666665,3.6681316666666666,,,,,3.4170066666666665,2.141906666666667
,1.84363166666667,2.85838166666667,1.17840666666667,2.95063166666667,,,,,,2.246456666666667,,2.9496066666666665,2.5939316666666667,1.5781566666666669,3.601506666666667,2.6943816666666667,1.6468316666666667,2.5560066666666668,,,1.4136441666666668,3.150506666666667,3.6927316666666665,,,,,3.4344316666666668,2.1644566666666667
,1.86105666666667,2.88400666666667,1.19378166666667,2.97728166666667,,,,,,2.2710566666666665,,2.974206666666667,2.612381666666667,1.6048066666666667,3.6363566666666665,2.7056566666666666,1.659131666666667,2.5754816666666667,,,1.4305566666666667,3.1648566666666667,3.7173316666666665,,,,,3.4549316666666665,2.193156666666667
,1.87950666666667,2.91578166666667,1.21120666666667,3.01008166666667,,,,,,2.3135941666666664,,2.9977816666666666,2.636981666666667,1.6365816666666666,3.6577384834117534,2.7169316666666665,1.6745066666666666,2.5980316666666665,,,1.4510566666666669,3.180231666666667,3.742956666666666,,,,,3.4703066666666667,2.21906898659822
,1.90103166666667,2.94243166666667,1.22965666666667,3.03308318448797,,,,,,2.348956666666667,,3.0275066666666666,2.6615816666666667,1.6570816666666666,3.6782029253479456,2.7302566666666666,1.6857816666666667,2.6195566666666665,,,1.4643421159557195,3.1945816666666667,3.7655066666666666,,,,,3.4887566666666667,2.244862700664702
,1.92153166666667,2.97318166666667,1.24093166666667,3.05928166666667,,,,,,2.382781666666667,,3.0510816666666667,2.6861816666666667,1.6786066666666666,,2.7415316666666665,1.6980816666666667,2.636981666666667,,,1.4930816666666666,3.210981666666666,3.789081666666666,,,,,3.5051566666666667,2.2710566666666665
,1.94151916666667,2.99778166666667,1.25323166666667,3.08695666666667,,,,,,2.4155816666666667,,3.071581666666667,2.7087316666666665,1.7052566666666666,,2.7538316666666667,1.7103816666666667,2.6523566666666665,,,1.5053816666666666,3.232506666666666,3.812656666666667,,,,,3.5266816666666667,2.2956566666666665
,1.96150666666667,3.02443166666667,1.26655666666667,3.11258166666667,,,,,,2.447356666666667,,3.0972066666666667,2.731281666666667,1.7329316666666668,,2.7651066666666666,1.7216566666666666,2.6697816666666667,,,1.5176816666666666,3.2550566666666665,3.839785992586211,,,,,3.5471816666666665,2.3305066666666665
,1.98200666666667,3.05108166666667,1.28090666666667,3.13699479531301,,,,,,2.480156666666667,,3.120781666666667,2.7651066666666666,1.7647066666666666,,2.7763816666666665,1.7329316666666668,2.6841316666666666,,,1.5381816666666666,3.2786316666666666,3.859999073836371,,,,,3.5697316666666667,2.3593616265207933
